,Cleaned_name,Item_desp,Service_desp,pay_num,order_num
3240,Public works,Germiston M/C(President Str) 154084-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Germiston M/C(President Str) 154084-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,239917,239917.14
3241,Public works,"Googles plastic with rubber band @ R34,50 per google","Googles plastic with rubber band @ R34,50 per google",3968,3967.5
3242,Public works,"HAND SANITISER ; @ R399,20 / sanitiser; JHBE19/266-Quote  2 dd 01 June 2020","HAND SANITISER ; @ R399,20 / sanitiser; JHBE19/266-Quote  2 dd 01 June 2020",1197,1197.6
3243,Public works,"HAND SANITISER @ R399,20 / sanitiser","HAND SANITISER @ R399,20 / sanitiser",59880,59880.0
3244,Public works,"HAND SANITISER @ R399,20/ 5L hand Sanitiser","HAND SANITISER @ R399,20/ 5L hand Sanitiser",159680,239520.0
3245,Public works,HEAVYDUTY CHEMICAL GREEN NITRILE GLOVES @ R29.50 / Glove,HEAVYDUTY CHEMICAL GREEN NITRILE GLOVES @ R29.50 / Glove,59000,88500.0
3246,Public works,"Hand sanitiser for 300 @ R399,20/5L sanitiser","Hand sanitiser for 300 @ R399,20/5L sanitiser",137724,137724.0
3247,Public works,Hand spray containers 500ml,0,11656,11665.5
3248,Public works,"Heavyduty chemical green nitrile gloves for 300 gloves @ R29,50 each","Heavyduty chemical green nitrile gloves for 300 gloves @ R29,50 each",10178,10177.5
3249,Public works,Heidelberg M/C-154067-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Heidelberg M/C-154067-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,60896,60895.95
3250,Public works,Hillbrow M/C-154976-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Hillbrow M/C-154976-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,12110,12109.5
3251,Public works,Human resources-services,Batho Magistrate Office: Service for April 2020,9556,9555.65
3252,Public works,Human resources-services,Batho Magistrate Office: Service for July 2020,19111,28666.949999999997
3253,Public works,Human resources-services,Batho Magistrate Office: Service for June 2020,0,9555.65
3254,Public works,Human resources-services,Batho Magistrate Office: Service for May 2020,0,9555.65
3255,Public works,Human resources-services,Bloemfontein Family Advocate: Service for April 2020,116000,116000.0
3256,Public works,Human resources-services,Bothaville Magistrates Court: 28 Smith Street: Rendering Cleaning Services:,7800,7800.0
3257,Public works,Human resources-services,Brandfort Magistrate Office: Service for April 2020,6586,10000.0
3258,Public works,Human resources-services,Brandfort Magistrate Office: Service for July 2020,57440,30000.0
3259,Public works,Human resources-services,Brandfort Magistrate Office: Service for June 2020,57440,30000.0
3260,Public works,Human resources-services,Brandfort Magistrate Office: Service for May 2020,7850,10000.0
3261,Public works,Human resources-services,Cleaning service,1005628,1735782.24
3262,Public works,Human resources-services,Cleaning services,0,285872.05
3263,Public works,Human resources-services,Clocolan Magistrate Office: Service for April 2020,4952,4952.4
3264,Public works,Human resources-services,Clocolan Magistrate Office: Service for May 2020,0,4952.4
3265,Public works,Human resources-services,Dealesville Magistrates Court: 16 Skool Street and  33 Meyer Street: Rendering of cleaning services,6800,6800.0
3266,Public works,Human resources-services,Edenburg Magistrate Office: Service for April 2020,0,8000.0
3267,Public works,Human resources-services,Ficksburg Magistrates Court: 1 Kort Street: Rendering of cleaning services:,8500,8500.0
3268,Public works,Human resources-services,Hertzogville Magistrates Court: 39 Van Niekerk Street: Rendering of cleaning services,7960,7960.0
3269,Public works,Human resources-services,Hoopstad Magistrate Office: Service for April 2020,0,6000.0
3270,Public works,Human resources-services,Hoopstad Magistrate Office: Service for May 2020,0,6000.0
3271,Public works,Human resources-services,Jacobsdal Magistrate Office: Service for April 2020,7500,7500.0
3272,Public works,Human resources-services,Jacobsdal Magistrate Office: Service for May 2020,8250,7500.0
3273,Public works,Human resources-services,Koppies Magistrate Office: Service for April 2020,0,11590.0
3274,Public works,Human resources-services,Koppies Magistrate Office: Service for May 2020,0,11590.0
3275,Public works,Human resources-services,Marquard Magistrate Office: Service for April 2020,8280,8280.0
3276,Public works,Human resources-services,Marquard Magistrate Office: Service for May 2020,0,8280.0
3277,Public works,Human resources-services,Memel Magistrate Office: Service for April 2020,12999,15832.2
3278,Public works,Human resources-services,Memel Magistrate Office: Service for May 2020,12999,15832.2
3279,Public works,Human resources-services,Reddersburg Magistrate Office: Service for April 2020,10000,10000.0
3280,Public works,Human resources-services,Reddersburg Magistrate Office: Service for May 2020,10000,10000.0
3281,Public works,Human resources-services,Springfontein Magistrate Office: Service for April 2020,0,8004.0
3282,Public works,Human resources-services,Springfontein Magistrate Office: Service for July 2020,93300,24012.0
3283,Public works,Human resources-services,Springfontein Magistrate Office: Service for June 2020,93300,24012.0
3284,Public works,Human resources-services,Springfontein Magistrate Office: Service for May 2020,0,8004.0
3285,Public works,Human resources-services,Steynsrus Magistrate Office: Service for April 2020,8280,8280.0
3286,Public works,Human resources-services,Steynsrus Magistrate Office: Service for July 2020,57132,24840.0
3287,Public works,Human resources-services,Steynsrus Magistrate Office: Service for June 2020,45644,24840.0
3288,Public works,Human resources-services,Steynsrus Magistrate Office: Service for May 2020,10143,8280.0
3289,Public works,Human resources-services,Vrede Magistrate Office: Service for April 2020,4999,5749.08
3290,Public works,Human resources-services,Vrede Magistrate Office: Service for May 2020,5166,5749.08
3291,Public works,Infrastructure,PTA West Quarantine Site (mechanical fire),27012,27011.82
3292,Public works,JHB  M/C-154238-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,JHB  M/C-154238-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,96876,96876.0
3293,Public works,JHB Family Court-154057-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,JHB Family Court-154057-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,111780,111780.0
3294,Public works,JHB M/C 154238--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,JHB M/C 154238--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,96876,96876.0
3295,Public works,JHB M/C 154960--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,JHB M/C 154960--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,96876,96876.0
3296,Public works,JHB REGIONAL OFFICE-Fit & Supply new charcoal grey aluminium shop front frame and 6.38 clear glass,JHB REGIONAL OFFICE-Fit & Supply new charcoal grey aluminium shop front frame and 6.38 clear glass,0,12517.75
3297,Public works,Jeppe M/C--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Jeppe M/C--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,106191,106191.0
3298,Public works,Kagiso  M/C-154050-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Kagiso  M/C-154050-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,65205,65205.0
3299,Public works,Kempton Park M/C-154225-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Kempton Park M/C-154225-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,70794,70794.0
3300,Public works,Kliptown M/C 154054-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Kliptown M/C 154054-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,12110,12109.5
3301,Public works,Kliptown M/C-154959--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Kliptown M/C-154959--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,12110,12109.5
3302,Public works,Krugersdorp M/C-154021-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Krugersdorp M/C-154021-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,93150,93150.0
3303,Public works,Kwa-Thema M/C-154041-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Kwa-Thema M/C-154041-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,5161,5160.51
3304,Public works,LATEX GLOVES,0,26000,26000.0
3305,Public works,Labour New Centre M/C-154064-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Labour New Centre M/C-154064-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,186542,186542.19
3306,Public works,Lenasia M/C-154056-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Lenasia M/C-154056-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,13041,13041.0
3307,Public works,Manual toilet seat cleaner dispenser ; @ R1150 / dispenser; JHBE19/266-Quote  2 dd 01 June 2020,Manual toilet seat cleaner dispenser ; @ R1150 / dispenser; JHBE19/266-Quote  2 dd 01 June 2020,138000,138000.0
3308,Public works,Meadowlands M/C-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Meadowlands M/C-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,55890,55890.0
3309,Public works,Medical equipment and supplies,0,0,34896.0
3310,Public works,Meyerton M/C-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Meyerton M/C-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,52164,52164.0
3311,Public works,Midrand  M/C-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Midrand  M/C-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,9315,9315.0
3312,Public works,NDPW-Regional Office(Vehicles)Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,NDPW-Regional Office(Vehicles)Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,149,149.04
3313,Public works,NDPW-Regional Office- 154051- Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,NDPW-Regional Office- 154051- Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,122027,122026.5
3314,Public works,NDPW-Regional Office-156153- Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,NDPW-Regional Office-156153- Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,122027,122026.5
3315,Public works,Nigel M/C-154234-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Nigel M/C-154234-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,59616,59616.0
3316,Public works,"OVERHEADS ; JHBE19/266-Quote  2 dd 01 June 2020 The breakdown is as follows:
• Transports costs: (Petrol and driver fee) : R1800.00  
• Administrative Expenses: R2000.00 ( ink cartridge colour and black, stationery, paper, admin assistant)
• Onsite inspec","OVERHEADS ; JHBE19/266-Quote  2 dd 01 June 2020 The breakdown is as follows:
• Transports costs: (Petrol and driver fee) : R1800.00  
• Administrative Expenses: R2000.00 ( ink cartridge colour and black, stationery, paper, admin assistant)
• Onsite inspec",17400,17400.0
3317,Public works,"OVERHEADS [Transports costs, Administrative Expense, Onsite inspection & Sundry expenses]","OVERHEADS [Transports costs, Administrative Expense, Onsite inspection & Sundry expenses]",53360,53360.0
3318,Public works,"OVERHEADS [Transports costs, Administrative Expense, Onsite inspection & Sundry expenses] @ R5 800 per month","OVERHEADS [Transports costs, Administrative Expense, Onsite inspection & Sundry expenses] @ R5 800 per month",6670,6670.0
3319,Public works,"OVERHEADS [Transports costs, Administrative Expense, Onsite inspection & Sundry expenses] @ R5 800.00 / Month","OVERHEADS [Transports costs, Administrative Expense, Onsite inspection & Sundry expenses] @ R5 800.00 / Month",42340,48140.0
3320,Public works,"OVERHEADS: The breakdown is as follows:
• Transports costs: (Petrol and driver fee) :R1800.00  
• Administrative Expenses: R2000.00 ( ink cartridge colour and black, stationery, paper, admin assistant)
• Onsite inspection: R350.00
• Sundry expenses: R 165","OVERHEADS: The breakdown is as follows:
• Transports costs: (Petrol and driver fee) :R1800.00  
• Administrative Expenses: R2000.00 ( ink cartridge colour and black, stationery, paper, admin assistant)
• Onsite inspection: R350.00
• Sundry expenses: R 165",17400,17400.0
3321,Public works,Oberholzer M/C-1154017-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Oberholzer M/C-1154017-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,54027,54027.0
3322,Public works,OrlandoPeriodic Court-154061-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,OrlandoPeriodic Court-154061-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,5750,5750.0
3323,Public works,Other,500Ml Trigger bottles and Kitchen Towels for Fleet Vehicles,850,849.7
3324,Public works,Other,AAA Batteries for Thermal Scanner,300,300.0
3325,Public works,Other,Beds for isolation room,0,0.0
3326,Public works,Other,Cleaning service,334803,398662.69
3327,Public works,Other,Consumables for Temp Scanners,170,169.99
3328,Public works,Other,Decontamination of DPW Offices and Magistrate(Capricorn District),293733,293733.23
3329,Public works,Other,Decontamination of Magistrate( Sekhukhune District),227149,227148.98
3330,Public works,Other,Decontamination of Magistrate(Mopani District),276673,276673.1
3331,Public works,Other,Decontamination of Magistrate(Vhembe District),398502,398501.59
3332,Public works,Other,Decontamination of Magistrate(Waterburg District),0,266254.62
3333,Public works,Other,Decontamination of the facility,1489414,2304309.22
3334,Public works,Other,Extra Hire ( Provision for supply and delivery of 10 mobile toilets 10 Berth shower 11 days),165683,165682.8
3335,Public works,Other,First extension of Hiring (Supply and delivery of mobile toilets for 11days),69288,69287.5
3336,Public works,Other,Forntline protective screens,49718,49717.95
3337,Public works,Other,Hiring (Supply and delivery of Mobile Toilets and Bert Showers - Refugees accommodation for May),171810,171810.0
3338,Public works,Other,Hiring (Supply and delivery of Mobile Toilets and Bert Showers - Refugees accommodation),631380,1015168.0
3339,Public works,Other,Hiring (Supply and delivery of mobile toilets) for 3 days,0,9200.0
3340,Public works,Other,Hiring (supply and delivery of  Mobile Toilets and Bert Showers -Refugees accommodation for 5 days),66930,66930.0
3341,Public works,Other,Hiring (supply and delivery of sanitary bin 11 days -Refugees accommodation),18975,18975.0
3342,Public works,Other,Hiring of  2 x 10 berth mobile showers,161000,161000.0
3343,Public works,Other,Hiring of  mobile toilets & sanitary bins,45425,45425.0
3344,Public works,Other,Hiring of 2 x 10 berth mobile showers,169400,169400.0
3345,Public works,Other,Hiring of 2x10 Berth Shower,0,369656.0
3346,Public works,Other,Hiring of 2x10 Berth Shower Mobile,0,571967.84
3347,Public works,Other,Hiring of Toilets and Sanitary 20 Bins,14595,14595.0
3348,Public works,Other,Hiring of mobile toilets & sanitary bins,58075,58075.0
3349,Public works,Other,Hiring of mobile toilets and sanitary bins,0,72510.0
3350,Public works,Other,Kettle and Heaters for Isolation areas,1156,2000.0
3351,Public works,Other,LATEX GLOVES,14328,14328.0
3352,Public works,Other,Linen and pillows for isolation room,124853,124853.31
3353,Public works,Other,Marquee Tent Hire,60000,60000.0
3354,Public works,Other,Mobile washing Basin(For Sickbay),5200,5199.79
3355,Public works,Other,ORDER CANCELLED,0,3000.0
3356,Public works,Other,Provision of Showers and Toilets,0,372278.0
3357,Public works,Other,"Removal, disposal & replacement of medical disposal boxes",0,13440.0
3358,Public works,Other,Rendering of cleaning services DPW offices(6 Months),0,87139.62
3359,Public works,Other,S&D medical disposal boxes incl. removal & replacement x4 times per month for 12 months,0,33600.0
3360,Public works,Other,Second extension of Hiring (Supply and delivery of mobile toilets for 14 days),97750,97750.0
3361,Public works,Other,Second extension of hiring- (Provision for supply and delivery of 10 mobile toilets for 14 days),374440,374440.0
3362,Public works,Other,Supply and Delivery of 20 toilets and she bins,0,7781.88
3363,Public works,Other,Supply and delivery 2x10 mobile,0,23042.92
3364,Public works,Other,Supply and delivery of 2X10 Berth Mobile Showers,0,274400.0
3365,Public works,Other,Supply and delivery of hiring of Mobile Toilets and Sanitary Bins,0,89700.0
3366,Public works,Other,Surgical masks for personnel,109080,109080.0
3367,Public works,Other,hiring of 10 Berth Shower Block,0,57270.0
3368,Public works,"Overheads per month (JHBE19/266-Quote  1 dd 24/04/2020)The breakdown is as follows:
• Transports costs: (Petrol and driver fee) : R1800.00  
• Administrative Expenses: R2000.00 ( ink cartridge colour and black, stationery, paper, admin assistant)
• Onsite","Overheads per month (JHBE19/266-Quote  1 dd 24/04/2020)The breakdown is as follows:
• Transports costs: (Petrol and driver fee) : R1800.00  
• Administrative Expenses: R2000.00 ( ink cartridge colour and black, stationery, paper, admin assistant)
• Onsite",17400,17400.0
3369,Public works,PPE000 Other PPEs,2 non contact infared themometer & 5x 5L hand sanitiser,5185,5185.0
3370,Public works,PPE000 Other PPEs,Cloth Masks,0,26337.3
3371,Public works,PPE000 Other PPEs,Decontamination of state vehicle (Phakisa),0,6400.0
3372,Public works,PPE000 Other PPEs,First Aid Kids,0,6221.5
3373,Public works,PPE000 Other PPEs,PPE for Isolation Rooms (Blue Disposable Head Covers),0,135.7
3374,Public works,PPE000 Other PPEs,PPE for Isolation Rooms (Blue Disposable Shoe Covers),0,1492.7
3375,Public works,PPE000 Other PPEs,PPE for Isolation Rooms (Blue Disposable Surgical Gowns Large),0,3360.99
3376,Public works,PPE000 Other PPEs,PPE for Isolation Rooms (Blue Disposable Surgical Overalls Large),0,3278.88
3377,Public works,PPE000 Other PPEs,PPE for Isolation Rooms (Masks FFP1),0,316.71
3378,Public works,PPE000 Other PPEs,PPE for Isolation Rooms (Single Bed Blankets),0,1127.0
3379,Public works,PPE000 Other PPEs,PPE for Isolation Rooms (Single Bed Matrass Cover),0,3864.0
3380,Public works,PPE000 Other PPEs,PPE for Isolation Rooms (Single Bed Matrass),0,2760.0
3381,Public works,PPE000 Other PPEs,PPE for Isolation Rooms (Single Bed Sheets),0,207.0
3382,Public works,PPE000 Other PPEs,PPE for Isolation Rooms (Single Bed),0,5623.5
3383,Public works,PPE000 Other PPEs,PPE for Isolation Rooms First Aid Box Refills),0,1172.45
3384,Public works,PPE000 Other PPEs,PPE for Isolation Rooms Pillow Cases),0,552.0
3385,Public works,PPE000 Other PPEs,PPE for Isolation Rooms Pillows),0,874.0
3386,Public works,PPE000 Other PPEs,Physical barriers & goods,0,196000.0
3387,Public works,PPE000 Other PPEs,Powdered Gloves,14835,14835.0
3388,Public works,PPE000 Other PPEs,Purchase of masks; gloves; sanitisers,277265,277265.0
3389,Public works,PPE000 Other PPEs,Supply & delivery of surgical masks,392438,392437.5
3390,Public works,PPE000 Other PPEs,Supply and delivery of goods for isolation room,31907,31906.95
3391,Public works,PPE000 Other PPEs,Supply of Hand Gloves,249600,249600.0
3392,Public works,PPE000 Other PPEs,Supply of cloth masks,146200,146200.0
3393,Public works,PPE000 Other PPEs,"disposable shhets, 20 pillow cases,3 packs laminating plastics, 4 pack of drawing pins",0,1948.9
3394,Public works,PPE001 Surgical masks for patients,Supply of Masks,0,4243999.0
3395,Public works,PPE003 Respirator mask,MASKS,3834,3834.1
3396,Public works,PPE003 Respirator mask,and Gloves,0,19900.9
3397,Public works,PPE004 Apron,0,0,11000.0
3398,Public works,PPE004 Apron,Purchase and delivery of disposable aprons,340000,340000.0
3399,Public works,PPE006 Visor / Face Shield,0,4000,29900.0
3400,Public works,PPE006 Visor / Face Shield,Fabric Masks,84750,84750.0
3401,Public works,PPE006 Visor / Face Shield,Safety face shield,0,7336.0
3402,Public works,PPE006 Visor / Face Shield,Supply of face shield,24504,24504.0
3403,Public works,PPE006 Visor / Face Shield,Visor,63000,63000.0
3404,Public works,PPE011 Digital thermometer,0,0,9999.94
3405,Public works,PPE011 Digital thermometer,Digital Thermometer,7500,7500.0
3406,Public works,PPE015 Non-sterile examination gloves,0,0,0.0
3407,Public works,PPE015 Non-sterile examination gloves,Supply Of Non Sterile Examination Gloves,216000,216000.0
3408,Public works,PPE015 Non-sterile examination gloves,Supply and delivery of surgical latex gloves,0,215250.0
3409,Public works,PPE017 2 Layer fabric cloth masks,0,0,0.0
3410,Public works,PPE017 2 Layer fabric cloth masks,Cloth Masks,20000,20000.0
3411,Public works,PPE017 2 Layer fabric cloth masks,Supply & delivery of fabric masks,160000,160000.0
3412,Public works,PPE018 3 Layer fabric cloth masks,0,27675,27675.0
3413,Public works,PPE019 Surface sanitisers and disinfectants,0,0,17120.0
3414,Public works,PPE019 Surface sanitisers and disinfectants,installation of hand sanitizer Spray(12 Months Rental),0,25740.0
3415,Public works,PPE020 Hand sanitisers and disinfectants,0,14940,44265.0
3416,Public works,PPE020 Hand sanitisers and disinfectants,5L Hand Sanitizer and empty bottle,5506,5506.2
3417,Public works,PPE020 Hand sanitisers and disinfectants,"Hand Sanitizer, 1Litre bottles",10465,10465.0
3418,Public works,PPE020 Hand sanitisers and disinfectants,Once off supply of hand sanitizers,329025,329025.0
3419,Public works,PPE020 Hand sanitisers and disinfectants,Sanitizer 5 Litre bottle,92500,92500.0
3420,Public works,PPE020 Hand sanitisers and disinfectants,Sanitizer 500ml bottle,27750,27750.0
3421,Public works,PPE020 Hand sanitisers and disinfectants,"Soap, hand sanitizer Gel 70%",27143,162856.0
3422,Public works,PPE020 Hand sanitisers and disinfectants,Surgical face masks - earloop & Nitrile gloves  - large,446121,446120.5
3423,Public works,PPE020 Hand sanitisers and disinfectants,"supply ,Installation and maintenance of hand sanitizers",492637,492637.0
3424,Public works,PPE021 Sanitising of buildings,0,242000,14509842.3
3425,Public works,PPE021 Sanitising of buildings,25 L Hand Sanitiser,20700,20700.0
3426,Public works,PPE021 Sanitising of buildings,Cleaning contracts - Lockdown,0,1593197.76
3427,Public works,PPE021 Sanitising of buildings,Decontamination Atteridgeville Magistrate,211020,211020.0
3428,Public works,PPE021 Sanitising of buildings,Decontamination Bronkhortspruit Magistrate,102924,102924.0
3429,Public works,PPE021 Sanitising of buildings,Decontamination Cullinan Magistrate,96840,96840.0
3430,Public works,PPE021 Sanitising of buildings,Decontamination Ekangala Magistrate,87652,87652.15
3431,Public works,PPE021 Sanitising of buildings,Decontamination Mamelodi Magistrate,118974,118974.0
3432,Public works,PPE021 Sanitising of buildings,Decontamination PTA Magistrate,248490,248490.0
3433,Public works,PPE021 Sanitising of buildings,Decontamination PTA North Magistrate,199640,199639.84
3434,Public works,PPE021 Sanitising of buildings,Decontamination Rietondale Workshop,195571,195571.08
3435,Public works,PPE021 Sanitising of buildings,Decontamination and deep cleaning at different DPWI remote offices once off,205000,205000.0
3436,Public works,PPE021 Sanitising of buildings,Decontamination at PTA High Court,386203,386203.0
3437,Public works,PPE021 Sanitising of buildings,Decontamination for 14 Aug (4773m²@R 2.5p/m²,25086,37629.63
3438,Public works,PPE021 Sanitising of buildings,Decontamination for 17 July ( 4254m² @ R 4.50 p/m²),0,19143.0
3439,Public works,PPE021 Sanitising of buildings,Decontamination for 22 Aug (3.95m²@R 3.95p/m131,0,40054.5
3440,Public works,PPE021 Sanitising of buildings,Decontamination for 27 July (3101m²@R 3.22p/m²,0,9985.23
3441,Public works,PPE021 Sanitising of buildings,"Decontamination of Feziile District (Edenville, Frankfort, Heilbron, Koppies, Kroonstad, Parys, Sasolburg, Steynsrus, Tweeling, Viljoenskroon, Villiers, Vredefort Magistarte Offices)
14604.58m² @ R 5.09p/m²",85324,85324.2
3442,Public works,PPE021 Sanitising of buildings,"Decontamination of Lejweleputswa District (Boshoff, Bothaville, Brandfort, Bultfontein, Dealesville, Henneman, Hertzogville, Hoopstad, Odendalsrus, Theunissen, Ventersburg, Wesselsbron, Welkom, Winburg Magistrate Offices)
30278m² @ R 5.09p/m²",164940,164940.12
3443,Public works,PPE021 Sanitising of buildings,"Decontamination of Mangaung District  (NDPW Office, Nursery, Workshop, Batho, BFN Family Advocate, BFN High Court, BFN Master of High Court, BFN Regional Justice, BFN State Attorney, BFN Supreme Court, Dewetsdorp, Wepener Magistrate Offices) Total of 4718",241907,241907.31
3444,Public works,PPE021 Sanitising of buildings,"Decontamination of Thabo Mofutsanyane District (Bethlehem, Clocolan, Excelcior, Ficksburg, Fouriesburg, Harrismith, Hobhouse, Kestell, Ladybrand, Lindley, Makwane, Marquard, Memel, Paul Roux, Petrus Steyn, Phuthaditjhaba, Reitz, Senekal, Tseki, Tseseng, T",155194,155193.78
3445,Public works,PPE021 Sanitising of buildings,"Decontamination of Xariep District ( Bethulie, Edenburg, Fauresmith, Jacobsdal, Jagersfontein, Koffiefontein, Luckhoff, Phillipolis, Redersburg, Rouxville, Smithfield, Springfontein, Trompsburg, Zastron magistrate Officies)
11308m² @ R 5.09p/m²",65773,62947.42
3446,Public works,PPE021 Sanitising of buildings,Decontamination of facilities,55200,55200.0
3447,Public works,PPE021 Sanitising of buildings,Decontamination of various buildings for 6 months,0,248400.0
3448,Public works,PPE021 Sanitising of buildings,Deep cleaning at AVN Building,243721,243721.0
3449,Public works,PPE021 Sanitising of buildings,Deep cleaning at Centre Walk,121030,121030.0
3450,Public works,PPE021 Sanitising of buildings,Deep cleaning at Hatfield Magistrate Court,75400,75400.0
3451,Public works,PPE021 Sanitising of buildings,Deep cleaning at Nipilar House,219523,219523.24
3452,Public works,PPE021 Sanitising of buildings,"Deep cleaning,disinfection and sanitizing at Center Walk",69730,69730.0
3453,Public works,PPE021 Sanitising of buildings,Monthly replacement of hansanitizer & servicing of dispensor for a period of 12 months,0,3864000.0
3454,Public works,PPE021 Sanitising of buildings,Rendering of Deep Cleaning at Momentum,553366,553365.8
3455,Public works,PPE021 Sanitising of buildings,Supply & Installation of Auto Handsanitizer dispenser,0,57500.0
3456,Public works,PPE021 Sanitising of buildings,decontamination CGO Building,914147,914147.05
3457,Public works,PPE021 Sanitising of buildings,decontamination Palace of Justice,173189,173189.09
3458,Public works,PPE021 Sanitising of buildings,decontamination Soshanguve Magistrate,108177,108177.06
3459,Public works,PPE023 Supply and installation of sanitising stations,Installation of soap dispensers,26372,158230.8
3460,Public works,PPE025 Sanitising spray bottles,0,2800,25003.68
3461,Public works,PPE025 Sanitising spray bottles,Spray Bottle,22500,22500.0
3462,Public works,PPE026 Automated sanitiser dispensers,0,48000,144072.0
3463,Public works,PPE026 Automated sanitiser dispensers,Including refills for 36 months,0,657162.4
3464,Public works,PPE026 Automated sanitiser dispensers,Supply and Maintenance Of Hands Free Foot Operated Hand,374718,374718.0
3465,Public works,PPE027 Manual sanitiser dispensers,0,0,0.0
3466,Public works,PPE028 Sanitiser refil for dispensers,0,113136,116095.28
3467,Public works,Palm RidgeM/C-154073-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Palm RidgeM/C-154073-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,413586,413586.0
3468,Public works,Paper wipe rolls,0,10000,10000.0
3469,Public works,Protea  M/C-154062--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Protea  M/C-154062--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,83835,83835.0
3470,Public works,"Provision of cleaning services at Brakpan, Springs and Daveyton Magistrate Courts (JHBE20/058)","Provision of cleaning services at Brakpan, Springs and Daveyton Magistrate Courts (JHBE20/058)",559767,559767.0
3471,Public works,"Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHB19/273)","Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHB19/273)",357302,357302.01
3472,Public works,"Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHBE 20/015)","Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHBE 20/015)",510975,510975.54
3473,Public works,"Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHBE 20/039)","Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHBE 20/039)",328803,328802.55000000005
3474,Public works,"Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE19/280)","Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE19/280)",503571,503570.7
3475,Public works,"Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE20/022)","Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE20/022)",431509,431508.75
3476,Public works,"Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE20/057)","Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE20/057)",382289,382288.74
